scenario_id,scenario_nome,disciplina,area,durata_anni,territorio,tipo_territorio,stock_medici_attivi,pensionamenti_stimati_5y,esodo_dimissioni_stimato_5y,uscite_totali_ssn_5y,moltiplicatore_demografico,fabbisogno_netto_ssn_2031,capacita_assorbimento_privato,fabbisogno_totale_2031,nuovi_diplomati_effettivi_5y,saldo_netto_ssn,isoo,probabilita_bando_ssn_pct,verdetto_carriera_2031,semaforo,dettaglio_prospettiva,qol_score_base,rep_lorda_annua,rep_privato_stimato
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia pediatrica,Chirurgica,5,Valle d'Aosta,Regione,1,0,0,0,0.928,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",38.2,98900.0,19900.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia pediatrica,Chirurgica,5,Veneto,Regione,30,13,3,16,0.944,15,3,18,20,5,1.111,84.4,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,38.2,98900.0,19900.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia pediatrica,Chirurgica,5,P.A. Bolzano,Regione,3,1,0,1,0.966,1,1,2,4,3,2.0,28.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",38.2,98900.0,19900.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia pediatrica,Chirurgica,5,P.A. Trento,Regione,3,1,0,1,0.956,1,1,2,4,3,2.0,28.1,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",38.2,98900.0,19900.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Italia (Nazionale),Nazionale,700,306,77,383,0.997,382,257,639,463,81,0.725,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Abruzzo,Regione,15,7,2,9,0.993,9,4,13,8,-1,0.615,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Basilicata,Regione,6,2,1,3,0.974,3,2,5,4,1,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Calabria,Regione,22,10,2,12,0.986,12,7,19,13,1,0.684,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Campania,Regione,66,29,7,36,0.989,36,23,59,42,6,0.712,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Emilia-Romagna,Regione,53,23,6,29,1.006,29,19,48,34,5,0.708,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Friuli-Venezia Giulia,Regione,14,6,2,8,0.997,8,4,12,8,0,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Lazio,Regione,68,30,7,37,0.998,37,26,63,46,9,0.73,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Liguria,Regione,18,8,2,10,1.001,10,7,17,13,3,0.765,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Lombardia,Regione,120,49,13,62,1.005,62,44,106,80,18,0.755,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Marche,Regione,18,8,2,10,0.995,10,7,17,13,3,0.765,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Molise,Regione,3,1,0,1,0.981,1,2,3,4,3,1.333,40.9,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Piemonte,Regione,51,22,6,28,0.999,28,19,47,34,6,0.723,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Puglia,Regione,46,20,5,25,0.987,25,16,41,29,4,0.707,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Sardegna,Regione,18,8,2,10,0.981,10,7,17,13,3,0.765,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Sicilia,Regione,57,26,6,32,0.989,32,21,53,38,6,0.717,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Toscana,Regione,43,18,5,23,0.998,23,16,39,29,6,0.744,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Umbria,Regione,10,5,1,6,0.993,6,4,10,8,2,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Valle d'Aosta,Regione,1,0,0,0,0.997,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,Veneto,Regione,58,24,6,30,0.999,30,21,51,38,8,0.745,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,P.A. Bolzano,Regione,6,2,1,3,1.01,3,2,5,4,1,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),"Chirurgia plastica, ricostruttiva ed estetica",Chirurgica,5,P.A. Trento,Regione,7,3,1,4,1.008,4,2,6,4,0,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,56.1,146700.0,69400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Italia (Nazionale),Nazionale,600,262,66,328,1.051,345,65,410,344,-1,0.839,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Abruzzo,Regione,13,6,1,7,1.054,7,2,9,8,1,0.889,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Basilicata,Regione,5,2,1,3,1.051,3,1,4,4,1,1.0,86.5,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Calabria,Regione,19,9,2,11,1.057,12,2,14,11,-1,0.786,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Campania,Regione,57,25,6,31,1.076,33,6,39,34,1,0.872,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Emilia-Romagna,Regione,46,20,5,25,1.054,26,5,31,27,1,0.871,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Friuli-Venezia Giulia,Regione,12,6,1,7,1.046,7,2,9,8,1,0.889,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Lazio,Regione,58,25,6,31,1.069,33,6,39,34,1,0.872,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Liguria,Regione,15,7,2,9,1.039,9,2,11,8,-1,0.727,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Lombardia,Regione,102,43,11,54,1.064,57,11,68,57,0,0.838,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Marche,Regione,15,7,2,9,1.05,9,2,11,8,-1,0.727,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Molise,Regione,3,1,0,1,1.041,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Piemonte,Regione,43,18,5,23,1.041,24,4,28,23,-1,0.821,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Puglia,Regione,39,17,4,21,1.059,22,4,26,23,1,0.885,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Sardegna,Regione,16,7,2,9,1.057,10,2,12,8,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Sicilia,Regione,49,23,5,28,1.057,30,5,35,27,-3,0.771,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Toscana,Regione,37,16,4,20,1.045,21,4,25,23,2,0.92,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Umbria,Regione,9,3,1,4,1.046,4,1,5,4,0,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Valle d'Aosta,Regione,1,0,0,0,1.063,0,0,0,0,0,2.0,95.0,Pletora / Grave Saturazione,Rosso,"Forte esubero di specialisti rispetto alle posizioni ospedaliere disponibili al 2031; altissima concorrenza nei concorsi, sbocco quasi obbligato nella libera professione pura.",35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,Veneto,Regione,49,21,5,26,1.067,28,5,33,27,-1,0.818,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,P.A. Bolzano,Regione,6,2,1,3,1.095,3,1,4,4,1,1.0,86.5,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia toracica,Chirurgica,5,P.A. Trento,Regione,6,2,1,3,1.077,3,1,4,4,1,1.0,86.5,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,35.8,102600.0,23700.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Italia (Nazionale),Nazionale,900,393,99,492,1.051,517,158,675,476,-41,0.705,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Abruzzo,Regione,19,8,2,10,1.054,11,3,14,8,-3,0.571,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Basilicata,Regione,8,3,1,4,1.051,4,1,5,4,0,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Calabria,Regione,28,13,3,16,1.057,17,6,23,17,0,0.739,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Campania,Regione,85,37,9,46,1.076,49,15,64,46,-3,0.719,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Emilia-Romagna,Regione,68,30,7,37,1.054,39,12,51,37,-2,0.725,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Friuli-Venezia Giulia,Regione,18,8,2,10,1.046,10,3,13,8,-2,0.615,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Lazio,Regione,87,38,10,48,1.069,51,15,66,46,-5,0.697,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Liguria,Regione,23,10,3,13,1.039,14,4,18,12,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Lombardia,Regione,154,64,17,81,1.064,86,27,113,83,-3,0.735,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Marche,Regione,23,10,3,13,1.05,14,4,18,12,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Molise,Regione,4,2,0,2,1.041,2,1,3,4,2,1.333,65.1,Competitivo / Rischio Saturazione,Giallo,Graduatorie concorsuali affollate; tempi di attesa per tempo indeterminato SSN mediamente più lunghi; necessario appoggiarsi al privato accreditato.,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Piemonte,Regione,65,29,7,36,1.041,37,11,48,33,-4,0.688,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Puglia,Regione,59,25,6,31,1.059,33,11,44,33,0,0.75,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Sardegna,Regione,24,10,3,13,1.057,14,4,18,12,-2,0.667,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Sicilia,Regione,73,33,8,41,1.057,43,12,55,37,-6,0.673,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Toscana,Regione,56,24,6,30,1.045,31,10,41,29,-2,0.707,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Umbria,Regione,13,6,1,7,1.046,7,3,10,8,1,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Valle d'Aosta,Regione,2,1,0,1,1.063,1,0,1,0,-1,0.0,95.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,Veneto,Regione,74,31,8,39,1.067,42,12,54,37,-5,0.685,99.0,Carenza Severa (Assunzione Immediata),Verde Scuro,Posti vacanti diffusi e concorsi spesso deserti; altissima probabilità di assunzione prima del titolo o subito dopo (Decreto Calabria).,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,P.A. Bolzano,Regione,8,3,1,4,1.095,4,1,5,4,0,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,31.9,120700.0,41400.0
scenario_correttivo,Scenario 3: Correttivo / Regolatorio (Best Case),Chirurgia vascolare,Chirurgica,5,P.A. Trento,Regione,8,3,1,4,1.077,4,1,5,4,0,0.8,99.0,Equilibrio Fisiologico,Verde Chiaro,Buon bilanciamento tra uscite e nuovi specialisti; accesso regolare al SSN tramite concorso e spazio nel settore convenzionato.,31.9,120700.0,41400.0
